ID;Word;Category;IsActive
00000000-0000-0000-0000-000000000281;erotig;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000282;erotik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000283;erotizm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000284;escort;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000285;eskort;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000286;Esnaf ve Çiftçi Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000287; Esrar ;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000288;Extacy;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000289; ezik ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000290;Ezilenlerin Sosyalist Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000291;façasını almak ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000292;fahise;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000293;fahişe;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000294;fantazi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000295;fantezi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000296;faşist;Siyasi;TRUE
00000000-0000-0000-0000-000000000297;fetiş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000298;fetish;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000299;FETÖ;Siyasi;TRUE
00000000-0000-0000-0000-000000000300;Fetullahçı Terör Örgütü;Siyasi;TRUE
00000000-0000-0000-0000-000000000301;dekolte;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000302;fiyat anlaşması;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000303;fiyat birliği;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000304;fiyat istikrarı;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000305;fiyatlara müdahele;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000306;fiyatlara uy;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000307;fiyatları yukarı çek;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000308;fiyatları yükselt;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000309;fuck;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000310;gavad;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000311;gavat;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000312;gavur;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000313;gay;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000314;geber;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000315;gebeş ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000316;geciktirici;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000317;Gelecek Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000318;Genç Anadolu Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000319;Genç Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000320;genelev;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000321;genital;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000322;gerdek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000323;geri zekalı;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000324;gerizeka;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000325;gerızeka;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000326;gerzek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000327;gey;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000328;geziparkı;Siyasi;TRUE
00000000-0000-0000-0000-000000000329;goddamn;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000330;godoş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000331;godumun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000332;göt;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000333;göt ;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000334;götdeliği;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000335;gotelek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000336;götelek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000337;gotlalesi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000338;götlalesi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000339;götlek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000340;gotlu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000341;götoğlanı;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000342;götoş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000343;gotten;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000344;götten;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000345;götü;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000346;götüm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000347;götün;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000348;gotun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000349;gotveren;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000350;götveren;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000351;goyiim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000352;goyum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000353;goyuyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000354;goyyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000355;grup seks;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000356;grup sex;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000357;gtelek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000358;gtn;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000359;gtnde;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000360;gtnden;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000361;gtne;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000362;gtten;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000363;gtveren;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000364;güneşe karşı işemek ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000365;Güven Adalet ve Aydınlık Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000366;HAK Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000367;Hak ve Adalet Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000368;Hak ve Hakikat Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000369;Hak ve Huzur Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000370;Hak ve Özgürlükler Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000371;HAK-PAR;Siyasi;TRUE
00000000-0000-0000-0000-000000000372;Halkın Kurtuluş Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000373;halklarin demokratik partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000374;Halkların Demokratik Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000375;hallenmek ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000376;hassik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000377;hassittir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000378;haysiyetsiz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000379;hayvan herif;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000380;hayvan oğlu hayvan;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000381;hdp;Siyasi;TRUE
00000000-0000-0000-0000-000000000382;Hilafet Devleti;Siyasi;TRUE
00000000-0000-0000-0000-000000000383;hırt;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000384;hıyar;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000385;Hizbullah;Siyasi;TRUE
00000000-0000-0000-0000-000000000386;hödük ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000387; homo ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000388;hsktr;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000389;HÜDA-PAR;Siyasi;TRUE
00000000-0000-0000-0000-000000000390;hukumet;Siyasi;TRUE
00000000-0000-0000-0000-000000000391;hükümet;Siyasi;TRUE
00000000-0000-0000-0000-000000000392;Hür Dava Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000393;huur;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000394;İBDA;Siyasi;TRUE
00000000-0000-0000-0000-000000000395;ibina;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000396;ibine;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000397;ibinenin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000398;ibne;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000399;ıbne;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000400;idiot;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000401;idiyot;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000402;igrenc;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000403;iğrenç;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000404;İKEP;Siyasi;TRUE
00000000-0000-0000-0000-000000000405;İlk Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000406;İlkeler ve Değerler Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000407;imansız;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000408;imansz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000409;ipne;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000410;Irak ve Şam İslam Devleti ;Siyasi;TRUE
00000000-0000-0000-0000-000000000411;İşçi Demokrasisi Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000412;İşçi Kardeşliği Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000413;işçi partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000414;İşçinin Kendi Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000415;işerim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000416;IŞİD;Siyasi;TRUE
00000000-0000-0000-0000-000000000417;İŞİD;Siyasi;TRUE
00000000-0000-0000-0000-000000000418;islamci;Siyasi;TRUE
00000000-0000-0000-0000-000000000419;İslamcı;Siyasi;TRUE
00000000-0000-0000-0000-000000000420;İslami Büyük Doğu Akıncılar Cephesi;Siyasi;TRUE
00000000-0000-0000-0000-000000000421;itoğlu it;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000422;Iyı partı;Siyasi;TRUE
00000000-0000-0000-0000-000000000423;İyi parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000424;jartiyer;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000425;jigolo;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000426;Kadın Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000427;kafam girsin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000428;kafasiz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000429;kafasız;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000430;kafayı bulmak ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000431;kafayı çekmek ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000432;kafayı tütsülemek ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000433;kahpe;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000434; kaka ;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000435;kaltak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000436;kancik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000437;kancık;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000438;kappe;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000439;karaktersiz;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000440;karhane;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000441;kavat;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000442;kaypak;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000443; kazma ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000444;Keko;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000445;Kenevir;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000446;kerane;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000447;kerhane;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000448;kevase;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000449;kevaşe;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000450;kevvase;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000451;kıç atmak ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000452;kinky;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000453;Kıro;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000454;koca göt;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000455;koduğmun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000456;koduğu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000457;kodumunun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000458;koduumun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000459;Kokain;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000460;köle;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000461;kopekler;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000462;kopil ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000463;Kubar;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000464;Kudüs Ordusu;Siyasi;TRUE
00000000-0000-0000-0000-000000000465;küfür;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000466;kukudaym;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000467;kulot;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000468;külot;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000469;Kürdistan Demokrat Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000470;Kürdistan Devrim Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000471;Kürdistan Sosyalist Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000472;kurtaj;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000473;kürtaj;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000474; lanet;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000475;Lavuk;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000476;lesbian;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000477;lezbien;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000478;lezbiyen;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000479;Liberal Demokrat Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000480;libidal;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000481;Libido;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000482;liboş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000483;lolita;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000484;loser;İngilizce;TRUE
00000000-0000-0000-0000-000000000485;lust;İngilizce;TRUE
00000000-0000-0000-0000-000000000486;madafaka;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000487;madara etmek ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000488;madara olmak ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000489;madik atmak ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000490;Magic mushroom;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000491;malafat;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000492;mal mısın;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000493;malsınız;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000494;manyak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000495;Maoist Komünist Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000496;Marihuana;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000497;Marksist Leninist Komünist Parti ;Siyasi;TRUE
00000000-0000-0000-0000-000000000498;mastirbas;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000499;mastırbas;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000500;mastor ;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000501;mastürbas;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000502;masturbasyon;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000503;mastürbasyon;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000504;Merkez Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000505;Meskalin;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000506;mhp;Siyasi;TRUE
00000000-0000-0000-0000-000000000507;Millet Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000508;Millî Mücadele Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000509;milliyetçi Hareket;Siyasi;TRUE
00000000-0000-0000-0000-000000000510;Milliyetçi Hareket Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000511;mincikliyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000512;miting;Siyasi;TRUE
00000000-0000-0000-0000-000000000513;mk;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000514;mna;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000515;monakkoluyum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000516;moron;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000517;motherfucker;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000518;Müdafaa-i Hukuk Hareketi Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000519;mudik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000520;Muhafazakar Yükseliş Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000521;nataşa;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000522;ne kadar malsın;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000523;nude;İngilizce;TRUE
00000000-0000-0000-0000-000000000524;o. çocuğu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000525;o.ç;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000526;oc;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000527;oç;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000528;ocalan;Siyasi;TRUE
00000000-0000-0000-0000-000000000529;öcalan;Siyasi;TRUE
00000000-0000-0000-0000-000000000530;oğlancı;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000531;oğlu it;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000532;Öküz;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000533;ölüm orucu;Siyasi;TRUE
00000000-0000-0000-0000-000000000534;opusme;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000535;öpüşmek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000536;oral seks;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000537;orgazm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000538;örgüt;Siyasi;TRUE
00000000-0000-0000-0000-000000000539;orosbucocuu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000540;orostoban;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000541;orostopol;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000542;orrospu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000543;orusp;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000544;osbir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000545;öşex;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000546;Osmanlı Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000547;ossur;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000548; osur ;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000549;osurduu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000550;osuruk;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000551;osururum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000552;Ötüken Birliği Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000553;Özgürlük ve Sosyalizm Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000554;paçavra;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000555;paçoz ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000556;Panabis;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000557;pantuflacı ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000558;paspal ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000559;patlak zar;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000560;penis;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000561;pervert;İngilizce;TRUE
00000000-0000-0000-0000-000000000562;pezeve;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000563;pezo;Cinsellik / Küfür;TRUE
