ID;Word;Category;IsActive
00000000-0000-0000-0000-000000000564;pic;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000565;piç;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000566;piçin oğlu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000567;picler;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000568;piçler;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000569;pisliksin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000570;piyasayı boz;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000571;pkk;Siyasi;TRUE
00000000-0000-0000-0000-000000000572;popo;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000573;porn;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000574;porno;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000575;prezervatif;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000576;puluç ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000577;pussy;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000578;Pust;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000579;Puşt;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000580;PYD;Siyasi;TRUE
00000000-0000-0000-0000-000000000581;rakibin daveti;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000582;rakiplere müdahele;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000583;rakiplere uy;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000584;rakiplerin daveti;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000585;rakiplerle işbirliği;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000586;rakiplerle konuş;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000587;rakiplerle toplantı;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000588;rakiplerle yapılan anlaşma;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000589;rekabet ile birlik;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000590;rekabete uy;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000591;rekabeti boz;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000592;Rezils;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000593;rte;Siyasi;TRUE
00000000-0000-0000-0000-000000000594;s.ktir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000595;s1kerim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000596;s1kerm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000597;s1krm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000598;Saadet Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000599;Sağduyu Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000600;sakso;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000601;salaak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000602;salak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000603;saloz ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000604;sapik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000605;sapık;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000606;saxo;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000607;sehvet;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000608;şehvet;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000609;sekis;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000610; seks ;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000611;seni sikmek istiyorum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000612;senin allah belanı versin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000613;seninle seks yapmak istiyorum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000614;şeref yoksunu;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000615;serefsiz;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000616;şerefsiz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000617;seriatci;Siyasi;TRUE
00000000-0000-0000-0000-000000000618;şeriatçı;Siyasi;TRUE
00000000-0000-0000-0000-000000000619;sevişelim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000620;sevisme;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000621;sevişme;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000622;sex;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000623;sexs;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000624;sıç;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000625;sıçacağım;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000626;sıçacam;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000627;sıçarım;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000628;sicarsin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000629;sıçdığım;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000630;sıçık;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000631;sıçırtma;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000632;sıçmık;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000633;sıçtı;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000634;sidik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000635;sie;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000636;sıecem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000637;sıfatsız;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000638;sığır;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000639;sik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000640;sikdi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000641;sikdiğim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000642;sike;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000643;sikeceğim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000644;sikecem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000645;sikem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000646;siken;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000647;sikesen;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000648;sikesicenin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000649;sikey;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000650; siki ;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000651;sikicem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000652;sikici;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000653;sikien;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000654;sikienler;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000655;sikiiim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000656;sikiiimmm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000657;sikiim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000658;sikiir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000659;sikiirken;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000660;sikik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000661;sikil;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000662;sikim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000663;sikin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000664;sikip;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000665;sikiş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000666;sikisek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000667;sikisen;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000668;sikişen;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000669;sikish;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000670;sikişme;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000671;sikismis;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000672;sikitiin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000673;sikiyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000674;sikiym;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000675;sikiyorum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000676;sikkim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000677;sikko;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000678;sikleri;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000679;sikli;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000680;sikm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000681;siksem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000682;sikseydin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000683;sikseyidin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000684;siksin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000685;siksiz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000686;siksok;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000687;siksz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000688;sikti;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000689;siktiğim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000690;siktii;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000691;siktir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000692;sıktır git ya;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000693;şıllık;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000694;şırfıntı;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000695;sisko;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000696;Şişko;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000697;sittimin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000698;sittir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000699;skcem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000700;skecem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000701;skem;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000702;sker;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000703;skerim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000704;skerm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000705;skeyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000706;skiim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000707;skik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000708;skim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000709;skime;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000710;skmek;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000711;sksin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000712;sksn;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000713;sksz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000714;sktiimin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000715;sktir;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000716;sktr;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000717;sktrr;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000718;skyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000719;slaleni;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000720;sokam;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000721;sokarmkoduumun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000722;sokaym;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000723;sokiim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000724;soktuğumunun;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000725;sokuk;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000726;sokum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000727;sokus;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000728;sokuş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000729;sokuyum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000730;Sol Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000731;Sosyalist Emekçiler Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000732;Sosyalist Yeniden Kuruluş Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000733;soxum;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000734;soykirim;Siyasi;TRUE
00000000-0000-0000-0000-000000000735;soykırım;Siyasi;TRUE
00000000-0000-0000-0000-000000000736;sperm;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000737;striptiz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000738;suck;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000739;sünepe;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000740;şurfuntu;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000741;surtuk;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000742;sürtük;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000743;swinger;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000744;taaklarn;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000745;taaklarna;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000746;taciz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000747;tarrakimin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000748;tasak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000749;taşak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000750;tassak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000751;taşşak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000752;tecavuz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000753;tecavüz;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000754;Terbiyesiz;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000755;teror;Siyasi;TRUE
00000000-0000-0000-0000-000000000756;terör;Siyasi;TRUE
00000000-0000-0000-0000-000000000757;Tevhid Selam;Siyasi;TRUE
00000000-0000-0000-0000-000000000758;tipini s.k;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000759;tipinizi s.keyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000760;tiyniyat;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000761;Toplumcu Kurtuluş Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000762;Torbacı;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000763;totoş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000764;Turan Hareket Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000765;Türk Birliği Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000766;Türk ve Dünya Birliği Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000767;Türkiye Ekonomi ve Kalkınma Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000768;Türkiye İşçi Köylü Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000769;Türkiye İşçi Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000770;Türkiye Komünist Hareketi;Siyasi;TRUE
00000000-0000-0000-0000-000000000771;Türkiye Komünist Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000772;Türkiye Komünist Partisi/Marksist-Leninist;Siyasi;TRUE
00000000-0000-0000-0000-000000000773;Türkiye Sosyalist İşçi Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000774;TURKUAZ IŞIK;Siyasi;TRUE
00000000-0000-0000-0000-000000000775;Ülkem Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000776;ulkucu;Siyasi;TRUE
00000000-0000-0000-0000-000000000777;ülkücü;Siyasi;TRUE
00000000-0000-0000-0000-000000000778;Ulusal Hürriyet Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000779;Ulusal Parti;Siyasi;TRUE
00000000-0000-0000-0000-000000000780;Ulus-Hür;Siyasi;TRUE
00000000-0000-0000-0000-000000000781;uyumu bozan;Rekabet Hukuku;TRUE
00000000-0000-0000-0000-000000000782;uyusturucu;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000783;uyuşturucu;Uyuşturucu;TRUE
00000000-0000-0000-0000-000000000784;vagina;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000785;vajina;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000786;Varoş;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000787;Vatan Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000788;veled i zina;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000789;veledizina;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000790;verdiimin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000791;vibratör;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000792;virgin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000793;weledizina;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000794;whore;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000795;xikeyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000796;yaaraaa;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000797;yandaş;Siyasi;TRUE
00000000-0000-0000-0000-000000000798;yaraaam;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000799;yarağı;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000800;yaraksız;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000801;yaraktr;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000802;yaraminbasi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000803;yaramn;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000804;yarra;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000805;yavak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000806;yavş;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000807;yavsak;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000808;yavuşak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000809;yawşak;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000810;Yeni Dünya Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000811;Yeniden Refah;Siyasi;TRUE
00000000-0000-0000-0000-000000000812;Yeniden Refah Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000813;Yeşiller ve Sol Gelecek Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000814;yrrak;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000815;Yüce Diriliş Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000816;Yurt Partisi;Siyasi;TRUE
00000000-0000-0000-0000-000000000817;zibidi;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000818;zigsin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000819;zikeyim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000820;zikii;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000821;zikik;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000822;zikim;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000823;zıkkımım;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000824;ziksiiin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000825;ziksiin;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000826; zilli ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000827;zırtapoz ;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000828;züppe;Saygısız & Uygunsuz;TRUE
00000000-0000-0000-0000-000000000829;zviyetini;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000830;öldürürüm;Şiddet;TRUE
00000000-0000-0000-0000-000000000831;öleceksin;Şiddet;TRUE
00000000-0000-0000-0000-000000000832;inşallah ölürsün;Şiddet;TRUE
00000000-0000-0000-0000-000000000833;döverim;Şiddet;TRUE
00000000-0000-0000-0000-000000000834;döveceğim;Şiddet;TRUE
00000000-0000-0000-0000-000000000835;bıçaklarım;Şiddet;TRUE
00000000-0000-0000-0000-000000000836;ateş et;Şiddet;TRUE
00000000-0000-0000-0000-000000000837;mahfederim;Şiddet;TRUE
00000000-0000-0000-0000-000000000838;perişan ederim;Şiddet;TRUE
00000000-0000-0000-0000-000000000839;ağzını burnunu;Şiddet;TRUE
00000000-0000-0000-0000-000000000840;pişman ederim;Şiddet;TRUE
00000000-0000-0000-0000-000000000841;bittin sen;Şiddet;TRUE
00000000-0000-0000-0000-000000000842;gününü göreceksin;Şiddet;TRUE
00000000-0000-0000-0000-000000000843;gününü gösterece;Şiddet;TRUE
00000000-0000-0000-0000-000000000844; seks.;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000845;solcu;Siyasi;TRUE
00000000-0000-0000-0000-000000000846;sağcı;Siyasi;TRUE
00000000-0000-0000-0000-000000000847;s.k;Cinsellik / Küfür;TRUE
00000000-0000-0000-0000-000000000848;b.k;Cinsellik / Küfür;TRUE